Client_ID,Total_Points,Fuel_Type,Lubricant_Amount_MAD,Shop_Amount_MAD,Restaurant_Amount_MAD,Butagaz_Units,Points_Redeemed,Estimated_Earned_Points,Loyalty_Ratio,Churned
C7338,4991,V-Power Diesel,290,510,323,4,4464,2840.5,0.8944099378881988,1
C7339,3583,V-Power,272,711,396,4,1989,5764.0,0.5551214066424783,0
C7340,2357,V-Power Sans Plomb,174,412,163,4,903,4784.0,0.3831141281289775,1
C7341,1269,FuelSave,285,132,431,1,626,4163.0,0.4933018124507486,0
C7342,18306,V-Power Diesel,243,955,300,4,16098,7418.0,0.8793838085873484,1
C7343,3472,V-Power Sans Plomb,8,741,247,0,2143,4318.5,0.6172235023041475,0
C7344,18756,V-Power Sans Plomb,278,914,137,1,16631,6741.5,0.8867029217317125,1
C7345,6099,FuelSave,44,930,148,4,1947,22282.0,0.3192326610919823,1
C7346,19153,FuelSave,64,813,497,3,6966,62609.0,0.3637028141805461,1
C7347,5775,FuelSave,139,685,108,2,2335,18332.0,0.4043290043290043,0
C7348,7071,FuelSave,336,684,111,1,5907,7051.0,0.835383962664404,0
C7349,5572,V-Power Diesel,173,550,335,0,2066,9823.0,0.3707824838478105,1
C7350,10131,V-Power Sans Plomb,160,424,242,0,8767,4236.0,0.8653637350705755,1
C7351,11745,FuelSave,127,366,180,3,8398,17708.0,0.7150276713495104,0
C7352,15206,V-Power Sans Plomb,277,366,238,2,10748,12226.0,0.7068262527949494,0
C7353,5963,V-Power Sans Plomb,9,856,222,2,1831,11617.0,0.3070602045950025,1
C7354,7950,V-Power,345,273,183,4,5137,8233.5,0.6461635220125787,0
C7355,11595,V-Power,397,186,378,2,3594,21163.5,0.3099611901681759,1
C7356,1813,FuelSave,216,86,77,1,1262,3234.0,0.6960838389409818,0
C7357,8347,FuelSave,494,487,252,2,7620,5068.0,0.9129028393434767,1
C7358,17954,V-Power,138,157,190,4,8070,25595.0,0.44948200958003787,0
C7359,9666,V-Power Sans Plomb,402,764,273,0,8847,3486.5,0.9152700186219739,1
C7360,10430,FuelSave,234,832,380,2,3190,37846.0,0.3058485139022052,1
C7361,3785,V-Power Diesel,306,985,206,4,1151,8482.0,0.30409511228533687,1
C7362,3595,FuelSave,27,467,192,4,1959,9266.0,0.544923504867872,0
C7363,17204,FuelSave,282,360,416,3,7486,49948.0,0.435131364798884,0
C7364,19205,V-Power Diesel,246,168,496,2,12587,17655.0,0.6554022390002604,0
C7365,1055,FuelSave,394,724,287,0,492,4220.0,0.4663507109004739,0
C7366,5932,V-Power Sans Plomb,149,822,202,4,5085,3690.5,0.8572151045178692,1
C7367,1886,V-Power Diesel,152,442,378,2,732,4057.0,0.38812301166489926,1
C7368,11739,V-Power Diesel,477,44,101,1,9298,6824.5,0.7920606525257688,0
C7369,11119,V-Power,274,851,207,1,8930,6904.5,0.803129777857721,0
C7370,7354,V-Power Sans Plomb,447,322,374,0,3043,11920.5,0.41378841446831655,0
C7371,10696,V-Power,422,528,117,1,5227,14839.5,0.4886873597606582,0
C7372,16533,V-Power Sans Plomb,262,602,387,4,7036,25393.5,0.42557309623177886,0
C7373,8137,FuelSave,248,849,177,3,7115,6684.0,0.8744008848469952,1
C7374,13462,V-Power,389,998,375,4,7377,17374.5,0.5479869261625315,0
C7375,15440,FuelSave,136,201,397,1,11327,21399.0,0.7336139896373057,0
C7376,11118,FuelSave,117,275,232,3,4139,35819.0,0.37227918690411943,1
C7377,4293,V-Power,401,150,290,2,2529,5451.0,0.589098532494759,0
C7378,7873,V-Power,414,191,372,4,4007,11042.0,0.5089546551505144,0
C7379,3013,FuelSave,197,391,173,0,925,11201.0,0.30700298705609025,1
C7380,2827,FuelSave,317,614,263,0,2279,3934.0,0.8061549345596039,0
C7381,9309,V-Power Sans Plomb,316,740,109,3,4134,14402.5,0.4440863680309378,0
C7382,19049,FuelSave,173,448,367,1,6426,64203.0,0.33734054281064624,1
C7383,6952,V-Power Diesel,244,373,294,3,5047,5973.5,0.7259781357882624,0
C7384,8142,FuelSave,341,59,303,1,4992,16553.0,0.6131171702284451,0
C7385,14935,FuelSave,8,518,225,0,11211,19371.0,0.7506528289253431,0
C7386,1492,FuelSave,478,643,245,1,693,5461.0,0.4644772117962466,0
C7387,5924,V-Power,21,155,442,1,3979,5580.5,0.6716745442268738,0
C7388,4881,V-Power,308,530,366,1,2205,7994.0,0.4517516902274124,0
C7389,5282,V-Power Diesel,276,645,256,3,2383,8724.5,0.45115486558121926,0
C7390,7960,FuelSave,418,889,331,2,4644,18418.0,0.5834170854271357,0
C7391,19962,V-Power Sans Plomb,254,537,158,4,14088,16034.0,0.7057409077246769,0
C7392,3483,V-Power Sans Plomb,412,807,47,4,2833,3291.0,0.8133792707436118,0
C7393,14682,FuelSave,84,996,29,4,12143,14204.0,0.8270671570630704,0
C7394,3023,FuelSave,52,373,102,4,1664,7722.0,0.5504465762487595,0
C7395,10177,FuelSave,61,402,15,1,8387,9528.0,0.8241131964233075,0
C7396,10792,FuelSave,185,976,40,4,9792,6601.0,0.9073387694588584,1
C7397,15589,FuelSave,60,604,254,1,14033,8798.0,0.9001860286099173,1
C7398,5081,V-Power,162,240,461,2,1942,8910.5,0.38220822672702226,1
C7399,12407,V-Power Diesel,342,660,212,2,11448,3811.5,0.9227049246393165,1
C7400,6109,V-Power,423,516,383,3,5260,3744.5,0.8610247176297267,1
C7401,18885,V-Power Sans Plomb,491,400,279,4,7099,31035.0,0.3759068043420704,1
C7402,18271,V-Power,470,933,234,2,8796,25524.5,0.48141864156313285,0
C7403,11875,V-Power,81,317,64,4,8794,8564.5,0.7405473684210526,0
C7404,17914,V-Power Diesel,58,488,355,2,14935,8548.5,0.8337054817461204,0
C7405,10457,V-Power Sans Plomb,342,115,113,2,6808,9892.5,0.6510471454528067,0
C7406,13455,V-Power Sans Plomb,256,679,10,0,5435,20995.0,0.40393905611296915,0
C7407,1720,FuelSave,498,774,88,0,662,6650.0,0.38488372093023254,1
C7408,13663,V-Power Diesel,171,666,460,2,4253,25022.0,0.31127863573153775,1
C7409,13789,V-Power,57,629,79,1,7211,17310.0,0.5229530785408659,0
C7410,13037,V-Power,211,158,220,4,3935,23744.0,0.30183324384444277,1
C7411,10310,V-Power,181,865,274,0,8511,5817.5,0.8255092143549951,0
C7412,9955,V-Power Sans Plomb,207,701,233,2,6053,11096.0,0.6080361627322953,0
C7413,9563,V-Power Sans Plomb,392,537,462,0,3517,16506.0,0.36777161978458645,1
C7414,1334,V-Power,280,453,18,0,702,2331.0,0.5262368815592204,0
C7415,2224,V-Power Sans Plomb,421,542,158,2,1819,2333.5,0.8178956834532374,0
C7416,2913,FuelSave,408,11,267,4,2132,4991.0,0.7318915207689667,0
C7417,10005,V-Power,485,910,32,2,8502,5384.5,0.8497751124437781,0
C7418,4998,V-Power,6,765,69,4,2275,8047.5,0.45518207282913165,0
C7419,2605,FuelSave,429,825,101,3,1115,9105.0,0.42802303262955854,0
C7420,3068,V-Power Sans Plomb,335,896,297,1,1929,4475.5,0.628748370273794,0
C7421,9830,V-Power,117,445,249,3,5114,12901.0,0.5202441505595117,0
C7422,17093,FuelSave,34,58,434,4,14243,15176.0,0.8332650792722167,0
C7423,5411,V-Power Diesel,94,217,55,4,3261,6141.0,0.6026612456107928,0
C7424,19104,FuelSave,444,36,308,0,7030,61158.0,0.3679857621440536,1
C7425,17117,V-Power,0,773,470,1,6683,27428.0,0.39043056610387333,1
C7426,1292,FuelSave,403,535,207,0,589,4660.0,0.45588235294117646,0
C7427,14695,V-Power Sans Plomb,240,46,297,4,4868,25550.5,0.3312691391629806,1
C7428,14401,V-Power,441,959,184,2,5004,25276.5,0.34747586973126865,1
C7429,16262,V-Power,218,121,291,1,8041,21282.5,0.4944656253843316,0
C7430,19994,V-Power Sans Plomb,448,547,400,1,7931,31652.5,0.39666900070021005,1
C7431,19050,V-Power Sans Plomb,292,491,145,3,9866,24188.0,0.5179002624671916,0
C7432,9026,V-Power Sans Plomb,407,504,3,3,6351,7901.5,0.7036339463771327,0
C7433,16398,V-Power Diesel,112,82,348,3,11295,13599.5,0.6888035126234907,0
C7434,1714,V-Power,132,311,250,0,795,2990.5,0.46382730455075843,0
C7435,15846,V-Power,394,849,434,1,6733,24559.5,0.42490218351634484,0
C7436,712,V-Power,375,229,403,4,246,2572.0,0.3455056179775281,1
C7437,2158,FuelSave,418,79,450,0,1977,1852.0,0.9161260426320668,1
C7438,12770,V-Power,28,16,231,3,5125,19687.5,0.40133124510571655,0
C7439,14529,V-Power,373,10,56,0,6669,20089.0,0.459013008465827,0
C7440,5524,V-Power Sans Plomb,150,771,397,1,4791,3250.5,0.8673062997827661,1
C7441,13539,V-Power Sans Plomb,457,377,219,1,10311,9223.0,0.7615776645247064,0
C7442,5641,V-Power Sans Plomb,477,591,367,3,3804,6327.5,0.674348519765999,0
C7443,18678,V-Power,222,392,299,0,10847,20490.5,0.5807366955776849,0
C7444,6488,V-Power Sans Plomb,407,982,105,1,5676,3624.0,0.874845869297164,1
C7445,14277,V-Power Diesel,77,73,280,2,4632,24742.5,0.32443790712334525,1
C7446,6078,V-Power Sans Plomb,370,729,63,4,2367,10839.5,0.38943731490621913,1
C7447,15551,V-Power Diesel,124,620,382,0,11012,12473.5,0.708121664201659,0
C7448,4345,FuelSave,330,483,385,1,2136,12343.0,0.4915995397008055,0
C7449,12382,V-Power Diesel,320,493,421,3,5422,18934.0,0.43789371668551125,0
C7450,14747,V-Power Diesel,171,166,333,2,10220,12187.5,0.693022309622296,0
C7451,11984,FuelSave,409,834,5,4,7545,23843.0,0.6295894526034713,0
C7452,878,V-Power Diesel,183,851,303,0,561,2129.5,0.6389521640091116,0
C7453,3793,V-Power,19,80,87,2,3017,2326.0,0.7954126021618771,0
C7454,12130,V-Power,321,109,227,4,4621,19829.5,0.3809563066776587,1
C7455,14160,V-Power Sans Plomb,32,430,80,0,9100,13192.0,0.6426553672316384,0
C7456,17108,V-Power Sans Plomb,430,27,27,4,16011,3626.5,0.9358779518353987,1
C7457,1237,V-Power Sans Plomb,492,896,365,0,730,3020.5,0.5901374292643492,0
C7458,17119,V-Power Sans Plomb,300,547,380,2,7742,24869.5,0.4522460424090192,0
C7459,12970,V-Power,172,984,354,4,6893,17102.5,0.5314572089437163,0
C7460,17595,V-Power Sans Plomb,208,352,449,0,6808,27976.5,0.3869281045751634,1
C7461,16617,V-Power Diesel,197,561,254,1,14661,6002.0,0.882289221881206,1
C7462,15279,FuelSave,267,340,422,1,5056,52244.0,0.3309117088814713,1
C7463,18772,V-Power Diesel,206,733,212,2,6664,31621.0,0.3549968037502664,1
C7464,18143,FuelSave,311,332,168,3,7861,52521.0,0.43328005291296917,0
C7465,7771,V-Power,322,934,243,2,6705,4364.0,0.8628233174623601,1
C7466,17632,FuelSave,405,127,386,4,15203,13463.0,0.862239110707804,1
C7467,12678,V-Power Sans Plomb,421,639,70,3,8330,12300.0,0.6570436977441236,0
C7468,14990,V-Power,340,689,256,1,7627,19792.5,0.508805870580387,0
C7469,14363,V-Power Sans Plomb,226,150,432,1,8578,15370.5,0.5972289911578361,0
C7470,2323,V-Power Diesel,363,692,237,2,1940,2449.5,0.8351269909599656,0
C7471,7352,V-Power Diesel,42,901,290,2,5095,7075.5,0.6930087051142546,0
C7472,13572,V-Power Sans Plomb,90,722,34,1,10634,8291.0,0.7835249042145593,0
C7473,11633,FuelSave,389,649,432,2,4309,38290.0,0.37041175964927364,1
C7474,15611,V-Power Diesel,394,783,189,0,8874,18208.5,0.5684453270130037,0
C7475,7019,FuelSave,16,716,399,2,4134,15756.0,0.5889727881464596,0
C7476,2277,V-Power Diesel,227,21,192,3,1065,3770.0,0.46772068511198944,0
C7477,18106,V-Power Sans Plomb,222,833,385,1,13377,13362.5,0.7388158621451453,0
C7478,15272,V-Power Sans Plomb,106,425,257,4,10793,12385.5,0.7067181770560503,0
C7479,14121,V-Power Diesel,396,89,450,1,4924,24027.5,0.3487005169605552,1
C7480,12359,V-Power Diesel,175,260,314,3,6857,14804.0,0.5548183509992718,0
C7481,18661,FuelSave,220,733,41,2,17339,7804.0,0.9291570655377526,1
C7482,9996,FuelSave,421,420,226,4,5003,26432.0,0.500500200080032,0
C7483,7990,FuelSave,339,597,159,1,5502,13635.0,0.6886107634543179,0
C7484,9393,V-Power Sans Plomb,293,434,143,0,4349,13480.0,0.4630043649526243,0
C7485,3489,V-Power Diesel,304,465,364,0,1159,6958.0,0.3321868730295214,1
C7486,8843,V-Power,98,348,120,1,5860,8123.5,0.6626710392400769,0
C7487,18209,FuelSave,230,402,304,2,17257,5896.0,0.9477181613487836,1
C7488,12414,V-Power,320,771,180,0,5421,18753.5,0.43668438859352343,0
C7489,9498,V-Power Sans Plomb,363,455,321,0,7488,6164.0,0.7883765003158559,0
C7490,3222,FuelSave,305,282,36,4,2881,2728.0,0.8941651148355059,1
C7491,5156,FuelSave,12,822,436,0,3929,7405.0,0.7620248254460822,0
C7492,18209,V-Power,346,860,434,2,13099,14615.0,0.7193695425339118,0
C7493,4633,V-Power,130,491,75,1,3085,4666.0,0.6658752428232247,0
C7494,19753,V-Power Diesel,211,608,321,0,10565,24110.0,0.5348554649926593,0
C7495,1742,V-Power,27,774,215,0,684,3661.0,0.39265212399540755,1
C7496,9039,V-Power Sans Plomb,325,188,129,2,5342,10084.5,0.5909945790463547,0
C7497,2331,FuelSave,429,994,129,3,1374,6637.0,0.5894465894465895,0
C7498,18453,V-Power,301,67,412,0,7425,28350.0,0.4023735977889774,0
C7499,7746,V-Power Sans Plomb,136,25,321,2,2962,12642.0,0.3823909114381616,1
C7500,18802,V-Power,445,58,270,3,15247,9960.5,0.8109243697478992,0
C7501,3732,V-Power,300,76,233,4,1319,7041.5,0.3534297963558414,1
C7502,4258,V-Power,160,202,485,0,1358,8097.0,0.31892907468294973,1
C7503,6497,V-Power Diesel,3,294,114,4,2846,9938.5,0.43804832999846083,0
C7504,19239,FuelSave,396,33,172,2,9748,48256.0,0.5066791413275118,0
C7505,11472,FuelSave,51,536,340,1,3499,40892.0,0.30500348675034866,1
C7506,15868,FuelSave,165,634,466,4,12749,17260.0,0.8034408873203932,0
C7507,2324,V-Power Diesel,320,84,335,0,2010,1524.0,0.8648881239242685,1
C7508,11183,V-Power,301,931,454,3,3739,20596.0,0.3343467763569704,1
C7509,4560,FuelSave,472,193,251,0,3677,5331.0,0.806359649122807,0
C7510,904,FuelSave,384,216,156,4,633,2511.0,0.7002212389380531,0
C7511,18605,V-Power,159,351,466,0,12921,15186.0,0.6944907282988444,0
C7512,11517,FuelSave,361,960,160,1,9949,9421.0,0.8638534340540072,1
C7513,4345,V-Power,176,352,87,3,1355,8390.0,0.31185270425776757,1
C7514,11884,V-Power Diesel,18,389,434,4,6591,14473.5,0.5546112420060586,0
C7515,16948,FuelSave,80,908,368,0,7988,46156.0,0.4713240500354024,0
C7516,9991,FuelSave,179,656,251,4,4125,30816.0,0.4128715844259834,0
C7517,13612,V-Power,422,847,338,3,12790,3962.0,0.9396121069644431,1
C7518,12285,V-Power Sans Plomb,189,293,260,1,10342,5699.5,0.8418396418396419,0
C7519,1468,V-Power Diesel,40,341,420,1,1108,1801.0,0.7547683923705722,0
C7520,868,FuelSave,331,938,472,2,807,2246.0,0.9297235023041475,1
C7521,8924,V-Power,147,296,258,1,7257,4968.5,0.8132003585835949,0
C7522,2742,V-Power Diesel,21,454,347,3,1370,4552.0,0.49963530269876005,0
C7523,3583,V-Power,236,769,89,4,1893,5719.0,0.5283282165782863,0
C7524,13822,V-Power Sans Plomb,158,896,138,1,5705,21584.5,0.4127477933728838,0
C7525,1969,FuelSave,97,18,266,1,1213,4261.0,0.6160487557135602,0
C7526,5225,V-Power Sans Plomb,86,655,6,1,4322,3104.5,0.827177033492823,0
C7527,4759,FuelSave,107,33,345,0,4116,3700.0,0.864887581424669,1
C7528,4122,V-Power Sans Plomb,311,732,366,2,1915,7126.5,0.4645803008248423,0
C7529,10792,FuelSave,274,199,323,1,6211,23801.0,0.5755189028910304,0
C7530,17707,V-Power,112,473,274,1,15907,5459.0,0.8983452871745637,1
C7531,3931,V-Power Diesel,321,778,289,2,1592,7435.5,0.4049860086491987,0
C7532,4651,FuelSave,321,713,137,1,1972,14666.0,0.4239948398193937,0
C7533,4713,FuelSave,293,323,129,4,1414,17640.0,0.3000212179079143,1
C7534,15735,V-Power,38,946,454,3,13981,6123.0,0.88852875754687,1
C7535,9489,V-Power Sans Plomb,228,737,107,0,5638,10699.5,0.5941616608704816,0
C7536,1279,FuelSave,459,688,162,1,475,5429.0,0.3713838936669273,1
C7537,15851,V-Power Sans Plomb,27,406,287,4,7724,21437.5,0.48728786827329507,0
C7538,11542,V-Power,10,641,253,1,7189,11886.5,0.6228556575983365,0
C7539,19776,FuelSave,233,224,270,1,7973,59842.0,0.40316545307443363,0
C7540,6034,V-Power Diesel,368,415,11,4,2526,9964.0,0.41862777593636064,0
C7541,3806,FuelSave,92,181,190,4,3580,1993.0,0.9406200735680504,1
C7542,3402,V-Power,20,659,110,4,2472,3514.0,0.7266313932980599,0
C7543,13891,V-Power Sans Plomb,156,76,491,1,7026,17985.5,0.5057951191418905,0
C7544,4218,FuelSave,92,962,332,3,1501,15271.0,0.35585585585585583,1
C7545,521,V-Power,487,476,298,4,489,1741.0,0.9385796545105566,1
C7546,2000,V-Power,41,657,199,4,714,4512.0,0.357,1
C7547,9534,V-Power,139,453,230,4,4212,14527.0,0.4417872876022656,0
C7548,16299,V-Power Sans Plomb,1,269,340,3,5917,26865.0,0.3630284066507148,1
C7549,4141,V-Power Sans Plomb,39,835,26,0,2197,5760.0,0.5305481767688964,0
C7550,691,V-Power Diesel,101,638,182,0,541,1296.0,0.7829232995658466,0
C7551,13806,V-Power Diesel,318,89,208,0,12193,4647.5,0.8831667390989425,1
C7552,13914,FuelSave,160,75,202,4,5538,42717.0,0.39801638637343684,1
C7553,9087,V-Power,364,188,199,3,3280,15568.5,0.3609552107406185,1
C7554,5162,V-Power Diesel,429,165,122,0,3308,5351.0,0.6408368849283224,0
C7555,4826,V-Power Sans Plomb,265,371,287,1,3560,4188.0,0.7376709490261085,0
C7556,9565,V-Power,488,825,265,2,8145,5328.0,0.8515420805018296,1
C7557,10971,FuelSave,394,987,418,2,3948,37114.0,0.35985780694558384,1
C7558,13141,V-Power,15,936,374,2,7462,15722.5,0.5678411079826498,0
C7559,9696,V-Power Diesel,263,133,91,1,7040,7227.0,0.7260726072607261,0
C7560,13226,V-Power Diesel,46,741,479,3,4755,22743.5,0.35951912898835625,1
C7561,16151,V-Power,372,760,131,1,13701,7488.0,0.8483066064020803,0
C7562,9036,V-Power Sans Plomb,173,235,241,3,7796,4049.0,0.8627711376715361,1
C7563,19595,V-Power,259,899,121,3,9485,26854.0,0.4840520540954325,0
C7564,13444,V-Power,427,839,474,2,7758,16155.0,0.5770603986908658,0
C7565,6773,V-Power,91,171,499,1,5297,4551.0,0.7820758895614942,0
C7566,6784,V-Power,16,94,294,4,5090,5039.0,0.7502948113207547,0
C7567,9317,V-Power,337,223,170,3,5107,11555.0,0.5481378126006226,0
C7568,18562,V-Power Sans Plomb,244,771,17,4,10504,21577.0,0.5658872966275186,0
C7569,8914,FuelSave,4,539,31,4,6034,15374.0,0.6769127215615885,0
C7570,17627,FuelSave,71,134,196,2,11825,29611.0,0.6708458614625291,0
C7571,17346,V-Power Diesel,125,648,484,2,15279,6624.5,0.8808370805949498,1
C7572,18452,V-Power Sans Plomb,180,962,155,3,9379,24279.5,0.5082917840884457,0
C7573,12039,V-Power,4,820,294,1,4458,20170.5,0.37029653625716424,1
C7574,14493,V-Power Sans Plomb,34,224,332,1,8365,16010.0,0.5771751880218037,0
C7575,13951,FuelSave,22,915,213,4,4812,47245.0,0.3449215110027955,1
C7576,15192,V-Power,149,18,154,1,11598,9406.0,0.7634281200631912,0
C7577,18620,V-Power Sans Plomb,367,655,52,2,13571,13896.5,0.7288399570354458,0
C7578,13834,V-Power Diesel,116,130,264,3,8368,14475.0,0.604886511493422,0
C7579,8403,FuelSave,442,773,474,3,6446,11774.0,0.7671069856003808,0
C7580,16129,V-Power,321,101,306,4,11702,12195.5,0.725525451050902,0
C7581,18240,V-Power,163,476,464,2,16408,5883.0,0.8995614035087719,1
C7582,1514,V-Power,66,881,139,4,1318,1976.0,0.8705416116248349,1
C7583,11360,V-Power,27,309,267,0,7481,10300.5,0.6585387323943662,0
C7584,17938,V-Power,235,97,98,0,11791,15797.5,0.6573196565949381,0
C7585,2264,V-Power,470,461,119,0,1993,1727.5,0.8803003533568905,1
C7586,6509,V-Power Sans Plomb,456,281,475,2,4451,6557.0,0.6838223997541865,0
C7587,10104,V-Power Diesel,466,33,285,4,3269,18271.5,0.323535233570863,1
C7588,16512,V-Power Sans Plomb,406,264,154,3,11532,13574.0,0.6984011627906976,0
C7589,1167,V-Power Sans Plomb,140,887,298,0,385,3280.0,0.3299057412167952,1
C7590,3870,V-Power,493,694,351,0,3093,3480.5,0.7992248062015503,0
C7591,6476,V-Power,200,416,313,1,3751,7841.5,0.5792155651636813,0
C7592,18278,V-Power Sans Plomb,68,827,436,4,15418,8881.0,0.8435277382645804,0
C7593,9113,FuelSave,231,402,229,0,7006,11397.0,0.7687918358389114,0
C7594,6099,V-Power,285,968,231,4,4770,5206.5,0.7820954254795868,0
C7595,4150,V-Power,439,294,5,1,1559,7315.5,0.37566265060240966,1
C7596,12849,FuelSave,59,5,478,1,7628,26747.0,0.5936648766440968,0
C7597,10394,V-Power Sans Plomb,342,278,244,0,9835,2261.5,0.9462189724841255,1
C7598,3690,FuelSave,96,568,128,4,2637,6457.0,0.7146341463414634,0
C7599,15845,V-Power,404,108,298,3,9004,18212.5,0.568254970022089,0
C7600,9289,V-Power Diesel,367,648,20,1,6921,7055.0,0.7450748196791904,0
C7601,891,FuelSave,332,985,203,3,747,2540.0,0.8383838383838383,0
C7602,17959,FuelSave,41,760,11,0,15349,13862.0,0.8546689682053566,1
C7603,3150,V-Power,104,777,375,3,1683,5223.5,0.5342857142857143,0
C7604,14100,FuelSave,303,837,228,2,4636,48888.0,0.32879432624113475,1
C7605,14817,V-Power,360,781,173,0,11391,9879.0,0.7687791050820004,0
C7606,19268,V-Power Diesel,203,784,469,4,9589,26053.5,0.49766452148640233,0
C7607,17693,V-Power Diesel,149,635,421,0,14451,9310.0,0.8167636918555361,0
C7608,16063,V-Power Sans Plomb,247,451,178,0,5836,26443.5,0.36331942974537756,1
C7609,7395,V-Power,451,110,335,0,3824,9823.5,0.51710615280595,0
C7610,18043,V-Power Diesel,328,333,459,0,6902,28972.5,0.38253062129357646,1
C7611,2031,V-Power,94,23,486,4,1226,3015.5,0.603643525356967,0
C7612,5981,FuelSave,49,524,428,4,2738,17616.0,0.4577829794348771,0
C7613,11374,FuelSave,190,570,397,3,6409,26282.0,0.5634781079655354,0
C7614,6663,V-Power,175,766,136,4,6225,2572.0,0.9342638451148132,1
C7615,5764,V-Power,321,996,257,0,3304,7724.0,0.5732130464954892,0
C7616,18115,FuelSave,365,192,156,3,12314,30018.0,0.6797681479436931,0
C7617,16390,V-Power,438,37,316,3,5940,27216.0,0.3624161073825503,1
C7618,19307,FuelSave,35,864,34,3,10188,46828.0,0.5276842595949656,0
C7619,12267,V-Power Sans Plomb,458,656,85,3,6117,16874.0,0.4986549278552213,0
C7620,8571,V-Power Sans Plomb,284,653,452,3,4587,11649.0,0.5351767588379419,0
C7621,16040,V-Power Sans Plomb,483,464,132,4,14597,5086.5,0.9100374064837905,1
C7622,3408,V-Power,97,941,427,1,1026,7520.0,0.301056338028169,1
C7623,5212,FuelSave,174,143,49,0,1776,17546.0,0.340752110514198,1
C7624,12690,V-Power Diesel,120,582,310,3,7833,13454.5,0.61725768321513,0
C7625,10650,V-Power Diesel,49,430,467,1,9045,5058.5,0.8492957746478873,0
C7626,19619,FuelSave,8,75,376,3,6400,66854.0,0.3262143840154952,1
C7627,4991,FuelSave,75,22,480,0,3980,5632.0,0.7974353836906432,0
C7628,14419,FuelSave,84,487,299,3,13438,6075.0,0.9319647687079547,1
C7629,14668,FuelSave,445,623,68,0,12490,12026.0,0.8515134987728389,1
C7630,9093,FuelSave,4,389,445,0,8376,4423.0,0.9211481359287363,1
C7631,17858,V-Power Diesel,6,746,262,4,12788,14089.0,0.7160936275058797,0
C7632,17107,V-Power Sans Plomb,427,249,196,0,11976,13699.5,0.7000643011632665,0
C7633,5113,FuelSave,36,933,128,0,4805,2637.0,0.939761392528848,1
C7634,11926,V-Power,380,29,210,3,6315,14946.5,0.5295153446251887,0
C7635,17109,V-Power Sans Plomb,245,533,200,4,10445,18038.0,0.6104973990297504,0
C7636,8683,V-Power Diesel,498,512,464,0,3225,15119.0,0.3714154094207071,1
C7637,18225,FuelSave,2,497,166,2,11146,36260.0,0.6115775034293552,0
C7638,8901,V-Power,142,123,392,0,7723,3602.0,0.8676553196270081,1
C7639,4227,V-Power Diesel,82,450,307,3,2941,4354.0,0.6957653181925716,0
C7640,14203,V-Power Sans Plomb,368,615,463,2,9892,12423.5,0.6964725762162923,0
